edrpou,month,budget_limit,packet
41132508,11,0.0,13
44330097,11,0.0,13
40852781,11,0.0,13
46342657,11,0.0,13
47852826,11,0.0,13
41591159,11,0.0,13
35134756,11,0.0,13
35477979,11,0.0,13
30977835,11,0.0,13
02991604,11,0.0,13
44872186,11,0.0,13
46872391,11,0.0,13
07002222,11,0.0,13
06991285,11,0.0,13
00002241,11,0.0,13
43223017,11,0.0,13
45362213,11,0.0,13
43813581,11,0.0,13
06002250,11,0.0,13
07991825,11,0.0,13
41823286,11,0.0,13
01991943,11,0.0,13
40433738,11,0.0,13
40952863,11,0.0,13
27355090,11,0.0,13
03945886,11,0.0,13
22816589,11,0.0,13
09935558,11,0.0,13
21916094,11,0.0,13
28816083,11,0.0,13
24965257,11,0.0,13
31987984,11,0.0,13
33833168,11,0.0,13
39815131,11,0.0,13
32480741,11,0.0,13
09703082,11,0.0,13
09991549,11,0.0,13
03923139,11,0.0,13
14824509,11,0.0,13
25593378,11,0.0,13
34384252,11,0.0,13
03772744,11,0.0,13
32005447,11,0.0,13
34394332,11,0.0,13
05991995,11,0.0,13
33893726,11,0.0,13
00011779,11,0.0,13
38423643,11,0.0,13
13653639,11,0.0,13
29670411,11,0.0,13
07991589,11,0.0,13
23008791,11,0.0,13
36225898,11,0.0,13
06002101,11,0.0,13
24836418,11,0.0,13
27846127,11,0.0,13
25360552,11,0.0,13
02991449,11,0.0,13
31528961,11,0.0,13
49802716,11,0.0,13
08891727,11,0.0,13
37016684,11,0.0,13
42892300,11,0.0,13
36601661,11,0.0,13
37322832,11,0.0,13
46633846,11,0.0,13
44411607,11,0.0,13
45530482,11,0.0,13
33941094,11,0.0,13
33086770,11,0.0,13
30038631,11,0.0,13
44530615,11,0.0,13
36423275,11,0.0,13
37745991,11,0.0,13
04991647,11,0.0,13
01440202,11,0.0,13
06991845,11,0.0,13
08991007,11,0.0,13
42123185,11,0.0,13
03991052,12,0.0,13
09991646,12,0.0,13
33424499,12,0.0,13
29991426,12,0.0,13
25865503,12,0.0,13
05002855,12,0.0,13
02891025,12,0.0,13
00891722,12,0.0,13
08891317,12,0.0,13
06945471,12,0.0,13
35120521,12,0.0,13
06991737,12,0.0,13
36454393,12,0.0,13
09002561,12,0.0,13
14324732,12,0.0,13
15963679,12,0.0,13
05002564,12,0.0,13
05991940,12,0.0,13
29865306,12,0.0,13
03002463,12,0.0,13
25865902,12,0.0,13
22941506,12,0.0,13
01991339,12,0.0,13
08991472,12,0.0,13
07002449,12,0.0,13
01845641,12,0.0,13
03891254,12,0.0,13
22326083,12,0.0,13
03991484,12,0.0,13
01891925,12,0.0,13
06945967,12,0.0,13
08145559,12,0.0,13
06891227,12,0.0,13
06991014,12,0.0,13
03002754,12,0.0,13
00891753,12,0.0,13
00991734,12,0.0,13
05810449,12,0.0,13
06991834,12,0.0,13
01102310,12,0.0,13
04891331,12,0.0,13
04891439,12,0.0,13
01891444,12,0.0,13
08891297,12,0.0,13
01002589,12,0.0,13
06891346,12,0.0,13
01945673,12,0.0,13
06002167,12,0.0,13
27316077,12,0.0,13
38267947,12,0.0,13
01002113,12,0.0,13
08991897,12,0.0,13
04991098,12,0.0,13
02891726,12,0.0,13
07002557,12,0.0,13
00002100,12,0.0,13
38109874,12,0.0,13
04945930,12,0.0,13
03002161,12,0.0,13
19083820,12,0.0,13
07821205,12,0.0,13
02923062,12,0.0,13
05891926,12,0.0,13
00002823,12,0.0,13
02002007,12,0.0,13
05002672,12,0.0,13
02991191,12,0.0,13
06002965,12,0.0,13
11424621,12,0.0,13
05002110,12,0.0,13
04891137,12,0.0,13
09991884,12,0.0,13
00945287,12,0.0,13
00891658,12,0.0,13
03002635,12,0.0,13
07891273,12,0.0,13
00002735,12,0.0,13
04991087,12,0.0,13
04772843,12,0.0,13
04002465,12,0.0,13
00891429,12,0.0,13
05002660,12,0.0,13
03002602,12,0.0,13
04991583,12,0.0,13
08991796,12,0.0,13
09002356,12,0.0,13
00991324,12,0.0,13
08002407,12,0.0,13
09991366,12,0.0,13
03891772,12,0.0,13
23001183,12,0.0,13
32583108,12,0.0,13
00002263,12,0.0,13
28146886,12,0.0,13
06845133,12,0.0,13
07002912,12,0.0,13
01002254,12,0.0,13
39185247,12,0.0,13
04002712,12,0.0,13
01111815,12,0.0,13
06002954,12,0.0,13
08991267,12,0.0,13
05002154,12,0.0,13
02991136,12,0.0,13
05454829,12,0.0,13
03991883,12,0.0,13
08891914,12,0.0,13
08933888,12,0.0,13
07002654,12,0.0,13
09845344,12,0.0,13
09903282,12,0.0,13
06845241,12,0.0,13
32336515,12,0.0,13
05991596,12,0.0,13
08991882,12,0.0,13
08991104,12,0.0,13
03002139,12,0.0,13
04891741,12,0.0,13
07923136,12,0.0,13
01002675,12,0.0,13
07002535,12,0.0,13
08891242,12,0.0,13
00002737,12,0.0,13
08891824,12,0.0,13
08991234,12,0.0,13
04102801,12,0.0,13
01002071,12,0.0,13
09891837,12,0.0,13
01002135,12,0.0,13
34337660,12,0.0,13
06891421,12,0.0,13
02991967,12,0.0,13
01002803,12,0.0,13
02945538,12,0.0,13
01991681,12,0.0,13
04891536,12,0.0,13
03991806,12,0.0,13
09991183,12,0.0,13
07991102,12,0.0,13
28605281,12,0.0,13
01991167,12,0.0,13
06991282,12,0.0,13
03002937,12,0.0,13
28332614,12,0.0,13
04991506,12,0.0,13
34355455,12,0.0,13
09002475,12,0.0,13
08002127,12,0.0,13
00891625,12,0.0,13
08002839,12,0.0,13
04002238,12,0.0,13
06991208,12,0.0,13
09002744,12,0.0,13
31026556,12,0.0,13
07111212,12,0.0,13
00055966,12,0.0,13
00155894,12,0.0,13
24670942,12,0.0,13
06845909,12,0.0,13
05991843,12,0.0,13
07891714,12,0.0,13
04891138,12,0.0,13
03111312,12,0.0,13
08002041,12,0.0,13
07111719,12,0.0,13
04002033,12,0.0,13
07002103,12,0.0,13
01891995,12,0.0,13
03002064,12,0.0,13
01991716,12,0.0,13
02891074,12,0.0,13
03891631,12,0.0,13
03891589,12,0.0,13
01002761,12,0.0,13
05991735,12,0.0,13
41630554,12,0.0,13
06891831,12,0.0,13
07991972,12,0.0,13
02891122,12,0.0,13
02991266,12,0.0,13
03991817,12,0.0,13
04002227,12,0.0,13
09002065,12,0.0,13
20884205,12,0.0,13
09002043,12,0.0,13
20932182,12,0.0,13
07002698,12,0.0,13
09002239,12,0.0,13
02991341,12,0.0,13
06002998,12,0.0,13
08111915,12,0.0,13
01991619,12,0.0,13
03991376,12,0.0,13
36727114,12,0.0,13
02991718,12,0.0,13
00002543,12,0.0,13
06002142,12,0.0,13
42740158,12,0.0,13
00002748,12,0.0,13
00991520,12,0.0,13
05002240,12,0.0,13
00002144,12,0.0,13
09991595,12,0.0,13
08991137,12,0.0,13
05002002,12,0.0,13
06935768,12,0.0,13
00991694,12,0.0,13
05002800,12,0.0,13
00891237,12,0.0,13
00055836,12,0.0,13
09991516,12,0.0,13
05891128,12,0.0,13
30954322,12,0.0,13
04991808,12,0.0,13
00991218,12,0.0,13
05991120,12,0.0,13
06002242,12,0.0,13
03991529,12,0.0,13
21775217,12,0.0,13
09002841,12,0.0,13
05002758,12,0.0,13
02991590,12,0.0,13
09002506,12,0.0,13
04991517,12,0.0,13
00991714,12,0.0,13
08991666,12,0.0,13
06002037,12,0.0,13
06991296,12,0.0,13
14793124,12,0.0,13
04991195,12,0.0,13
00002640,12,0.0,13
02991244,12,0.0,13
05002542,12,0.0,13
06991241,12,0.0,13
05991380,12,0.0,13
27535366,12,0.0,13
07002147,12,0.0,13
13183057,12,0.0,13
07891079,12,0.0,13
00991531,12,0.0,13
06991025,12,0.0,13
06991521,12,0.0,13
09991593,12,0.0,13
04945986,12,0.0,13
01002157,12,0.0,13
04002854,12,0.0,13
33209197,12,0.0,13
05991034,12,0.0,13
07991944,12,0.0,13
08991062,12,0.0,13
01991641,12,0.0,13
02991233,12,0.0,13
04021942,12,0.0,13
34753282,12,0.0,13
08991547,12,0.0,13
01991037,12,0.0,13
02991330,12,0.0,13
01991328,12,0.0,13
09991128,12,0.0,13
26475218,12,0.0,13
07991421,12,0.0,13
01002966,12,0.0,13
08991536,12,0.0,13
05772144,12,0.0,13
01945622,12,0.0,13
10824609,12,0.0,13
07945786,12,0.0,13
07772051,12,0.0,13
04002853,12,0.0,13
05891463,12,0.0,13
05891829,12,0.0,13
03891362,12,0.0,13
04891212,12,0.0,13
21940887,12,0.0,13
29670832,12,0.0,13
24955965,12,0.0,13
03891697,12,0.0,13
09991668,12,0.0,13
00891863,12,0.0,13
07891963,12,0.0,13
01991835,12,0.0,13
24670143,12,0.0,13
03991196,12,0.0,13
02991493,12,0.0,13
02991826,12,0.0,13
02991288,12,0.0,13
48290691,12,0.0,13
13463380,12,0.0,13
06002112,12,0.0,13
07991686,12,0.0,13
05055037,12,0.0,13
49131788,12,0.0,13
02002483,12,0.0,13
02891036,12,0.0,13
05991033,12,0.0,13
09002852,12,0.0,13
48571382,12,0.0,13
06991091,12,0.0,13
43741778,12,0.0,13
25862991,12,0.0,13
48371060,12,0.0,13
09002938,12,0.0,13
41132508,12,0.0,13
44330097,12,0.0,13
40852781,12,0.0,13
46342657,12,0.0,13
47852826,12,0.0,13
41591159,12,0.0,13
35134756,12,0.0,13
35477979,12,0.0,13
30977835,12,0.0,13
02991604,12,0.0,13
44872186,12,0.0,13
46872391,12,0.0,13
07002222,12,0.0,13
06991285,12,0.0,13
00002241,12,0.0,13
43223017,12,0.0,13
45362213,12,0.0,13
43813581,12,0.0,13
06002250,12,0.0,13
07991825,12,0.0,13
41823286,12,0.0,13
01991943,12,0.0,13
40433738,12,0.0,13
40952863,12,0.0,13
27355090,12,0.0,13
03945886,12,0.0,13
22816589,12,0.0,13
09935558,12,0.0,13
21916094,12,0.0,13
28816083,12,0.0,13
24965257,12,0.0,13
31987984,12,0.0,13
33833168,12,0.0,13
39815131,12,0.0,13
32480741,12,0.0,13
09703082,12,0.0,13
09991549,12,0.0,13
03923139,12,0.0,13
14824509,12,0.0,13
25593378,12,0.0,13
34384252,12,0.0,13
03772744,12,0.0,13
32005447,12,0.0,13
34394332,12,0.0,13
05991995,12,0.0,13
33893726,12,0.0,13
00011779,12,0.0,13
38423643,12,0.0,13
13653639,12,0.0,13
29670411,12,0.0,13
07991589,12,0.0,13
23008791,12,0.0,13
36225898,12,0.0,13
06002101,12,0.0,13
24836418,12,0.0,13
27846127,12,0.0,13
25360552,12,0.0,13
02991449,12,0.0,13
31528961,12,0.0,13
49802716,12,0.0,13
08891727,12,0.0,13
37016684,12,0.0,13
42892300,12,0.0,13
36601661,12,0.0,13
37322832,12,0.0,13
46633846,12,0.0,13
44411607,12,0.0,13
45530482,12,0.0,13
33941094,12,0.0,13
33086770,12,0.0,13
30038631,12,0.0,13
44530615,12,0.0,13
36423275,12,0.0,13
37745991,12,0.0,13
04991647,12,0.0,13
01440202,12,0.0,13
06991845,12,0.0,13
08991007,12,0.0,13
42123185,12,0.0,13
41201553,4,0.0,14
09991646,4,0.0,14
24440446,4,0.0,14
00991888,4,0.0,14
29991426,4,0.0,14
25865503,4,0.0,14
02891025,4,0.0,14
00891722,4,0.0,14
08891317,4,0.0,14
35120521,4,0.0,14
36454393,4,0.0,14
14324732,4,0.0,14
15963679,4,0.0,14
05991940,4,0.0,14
29865306,4,0.0,14
04891525,4,0.0,14
22941506,4,0.0,14
08991472,4,0.0,14
07002449,4,0.0,14
01845641,4,0.0,14
03891254,4,0.0,14
27091924,4,0.0,14
22326083,4,0.0,14
05891225,4,0.0,14
01891925,4,0.0,14
08145559,4,0.0,14
06991014,4,0.0,14
00991734,4,0.0,14
01102310,4,0.0,14
06991435,4,0.0,14
07991534,4,0.0,14
04891331,4,0.0,14
01891444,4,0.0,14
01002589,4,0.0,14
02002375,4,0.0,14
01945673,4,0.0,14
02002774,4,0.0,14
06002167,4,0.0,14
27316077,4,0.0,14
38267947,4,0.0,14
01002113,4,0.0,14
04991098,4,0.0,14
00002100,4,0.0,14
07991099,4,0.0,14
08002601,4,0.0,14
05991336,4,0.0,14
00991108,4,0.0,14
00002153,4,0.0,14
04945930,4,0.0,14
03002161,4,0.0,14
19083820,4,0.0,14
07821205,4,0.0,14
02923062,4,0.0,14
05891926,4,0.0,14
06945147,4,0.0,14
06002965,4,0.0,14
05145412,4,0.0,14
11424621,4,0.0,14
05002110,4,0.0,14
04891137,4,0.0,14
00945287,4,0.0,14
07991911,4,0.0,14
00891248,4,0.0,14
06891626,4,0.0,14
07891273,4,0.0,14
00002735,4,0.0,14
04991087,4,0.0,14
04772843,4,0.0,14
00891429,4,0.0,14
05002660,4,0.0,14
01991297,4,0.0,14
04991583,4,0.0,14
08991796,4,0.0,14
09002356,4,0.0,14
08002407,4,0.0,14
09991366,4,0.0,14
23001183,4,0.0,14
32583108,4,0.0,14
07002912,4,0.0,14
39185247,4,0.0,14
06002264,4,0.0,14
06002954,4,0.0,14
05454829,4,0.0,14
06002253,4,0.0,14
07002654,4,0.0,14
09845344,4,0.0,14
09903282,4,0.0,14
05991596,4,0.0,14
00002953,4,0.0,14
08991104,4,0.0,14
03002139,4,0.0,14
04891741,4,0.0,14
07923136,4,0.0,14
03002053,4,0.0,14
06891130,4,0.0,14
07002535,4,0.0,14
08891242,4,0.0,14
34588560,4,0.0,14
08891824,4,0.0,14
08991234,4,0.0,14
05002553,4,0.0,14
09891837,4,0.0,14
02991967,4,0.0,14
01002803,4,0.0,14
02945538,4,0.0,14
03991806,4,0.0,14
09991183,4,0.0,14
28605281,4,0.0,14
01991167,4,0.0,14
06991282,4,0.0,14
28332614,4,0.0,14
36683981,4,0.0,14
39341177,4,0.0,14
00891625,4,0.0,14
09002054,4,0.0,14
09002744,4,0.0,14
31026556,4,0.0,14
05991907,4,0.0,14
07111212,4,0.0,14
00055966,4,0.0,14
09002453,4,0.0,14
24670942,4,0.0,14
06845909,4,0.0,14
07891714,4,0.0,14
01111211,4,0.0,14
07111719,4,0.0,14
04002033,4,0.0,14
01991716,4,0.0,14
08991342,4,0.0,14
07002405,4,0.0,14
03891631,4,0.0,14
01002761,4,0.0,14
05991735,4,0.0,14
41630554,4,0.0,14
07991972,4,0.0,14
02891122,4,0.0,14
02991266,4,0.0,14
04002227,4,0.0,14
20884205,4,0.0,14
09002043,4,0.0,14
07002698,4,0.0,14
02991341,4,0.0,14
06002998,4,0.0,14
08111915,4,0.0,14
02002267,4,0.0,14
00991520,4,0.0,14
05002240,4,0.0,14
05002002,4,0.0,14
06935768,4,0.0,14
03991451,4,0.0,14
00991694,4,0.0,14
05002800,4,0.0,14
00891237,4,0.0,14
05891128,4,0.0,14
01991674,4,0.0,14
02002148,4,0.0,14
00991218,4,0.0,14
05991120,4,0.0,14
06002242,4,0.0,14
03991529,4,0.0,14
09002841,4,0.0,14
05002758,4,0.0,14
02991590,4,0.0,14
01991588,4,0.0,14
09002506,4,0.0,14
00991714,4,0.0,14
08991666,4,0.0,14
06002037,4,0.0,14
06991296,4,0.0,14
14793124,4,0.0,14
00845930,4,0.0,14
02991244,4,0.0,14
05002542,4,0.0,14
05991380,4,0.0,14
02991094,4,0.0,14
27535366,4,0.0,14
07002147,4,0.0,14
06002048,4,0.0,14
00002843,4,0.0,14
13183057,4,0.0,14
05991488,4,0.0,14
09002248,4,0.0,14
00991531,4,0.0,14
06991025,4,0.0,14
09991593,4,0.0,14
04002854,4,0.0,14
01002351,4,0.0,14
33209197,4,0.0,14
07991944,4,0.0,14
00002327,4,0.0,14
04845011,4,0.0,14
02991233,4,0.0,14
02002245,4,0.0,14
04021942,4,0.0,14
34753282,4,0.0,14
01991037,4,0.0,14
01991328,4,0.0,14
07991421,4,0.0,14
01002966,4,0.0,14
08991536,4,0.0,14
03002009,4,0.0,14
05945630,4,0.0,14
01945622,4,0.0,14
10824609,4,0.0,14
07945786,4,0.0,14
09991064,4,0.0,14
07772051,4,0.0,14
05891829,4,0.0,14
03891362,4,0.0,14
29670832,4,0.0,14
24955965,4,0.0,14
03891697,4,0.0,14
09991668,4,0.0,14
07002762,4,0.0,14
00002856,4,0.0,14
00891863,4,0.0,14
07891963,4,0.0,14
43380754,4,0.0,14
03002904,4,0.0,14
07002643,4,0.0,14
02991493,4,0.0,14
02991826,4,0.0,14
48290691,4,0.0,14
03991088,4,0.0,14
13463380,4,0.0,14
06002112,4,0.0,14
07991686,4,0.0,14
05055037,4,0.0,14
49131788,4,0.0,14
02002483,4,0.0,14
05991033,4,0.0,14
06991091,4,0.0,14
25862991,4,0.0,14
44330097,4,0.0,14
40852781,4,0.0,14
46342657,4,0.0,14
47852826,4,0.0,14
05991508,4,0.0,14
30977835,4,0.0,14
44872186,4,0.0,14
46872391,4,0.0,14
07002222,4,0.0,14
06991285,4,0.0,14
03891836,4,0.0,14
00002241,4,0.0,14
45362213,4,0.0,14
08045516,4,0.0,14
41823286,4,0.0,14
48433827,4,0.0,14
40433738,4,0.0,14
40952863,4,0.0,14
22816589,4,0.0,14
21916094,4,0.0,14
28816083,4,0.0,14
24965257,4,0.0,14
27816685,4,0.0,14
39815131,4,0.0,14
09991549,4,0.0,14
03923139,4,0.0,14
25593378,4,0.0,14
32708515,4,0.0,14
32005447,4,0.0,14
05891851,4,0.0,14
38423643,4,0.0,14
29670411,4,0.0,14
08002526,4,0.0,14
25360552,4,0.0,14
02991449,4,0.0,14
31528961,4,0.0,14
49802716,4,0.0,14
37016684,4,0.0,14
42892300,4,0.0,14
46633846,4,0.0,14
38645411,4,0.0,14
44530615,4,0.0,14
04991647,4,0.0,14
01440202,4,0.0,14
06991845,4,0.0,14
08991007,4,0.0,14
41201553,5,0.0,14
09991646,5,0.0,14
24440446,5,0.0,14
00991888,5,0.0,14
29991426,5,0.0,14
25865503,5,0.0,14
02891025,5,0.0,14
00891722,5,0.0,14
08891317,5,0.0,14
35120521,5,0.0,14
36454393,5,0.0,14
14324732,5,0.0,14
15963679,5,0.0,14
05991940,5,0.0,14
29865306,5,0.0,14
04891525,5,0.0,14
22941506,5,0.0,14
08991472,5,0.0,14
07002449,5,0.0,14
01845641,5,0.0,14
03891254,5,0.0,14
27091924,5,0.0,14
22326083,5,0.0,14
05891225,5,0.0,14
01891925,5,0.0,14
08145559,5,0.0,14
06991014,5,0.0,14
00991734,5,0.0,14
01102310,5,0.0,14
06991435,5,0.0,14
07991534,5,0.0,14
04891331,5,0.0,14
01891444,5,0.0,14
01002589,5,0.0,14
02002375,5,0.0,14
01945673,5,0.0,14
02002774,5,0.0,14
06002167,5,0.0,14
27316077,5,0.0,14
38267947,5,0.0,14
01002113,5,0.0,14
04991098,5,0.0,14
00002100,5,0.0,14
07991099,5,0.0,14
08002601,5,0.0,14
05991336,5,0.0,14
00991108,5,0.0,14
00002153,5,0.0,14
04945930,5,0.0,14
03002161,5,0.0,14
19083820,5,0.0,14
07821205,5,0.0,14
02923062,5,0.0,14
05891926,5,0.0,14
06945147,5,0.0,14
06002965,5,0.0,14
05145412,5,0.0,14
11424621,5,0.0,14
05002110,5,0.0,14
04891137,5,0.0,14
00945287,5,0.0,14
07991911,5,0.0,14
00891248,5,0.0,14
06891626,5,0.0,14
07891273,5,0.0,14
00002735,5,0.0,14
04991087,5,0.0,14
04772843,5,0.0,14
00891429,5,0.0,14
05002660,5,0.0,14
01991297,5,0.0,14
04991583,5,0.0,14
08991796,5,0.0,14
09002356,5,0.0,14
08002407,5,0.0,14
09991366,5,0.0,14
23001183,5,0.0,14
32583108,5,0.0,14
07002912,5,0.0,14
39185247,5,0.0,14
06002264,5,0.0,14
06002954,5,0.0,14
05454829,5,0.0,14
06002253,5,0.0,14
07002654,5,0.0,14
09845344,5,0.0,14
09903282,5,0.0,14
05991596,5,0.0,14
00002953,5,0.0,14
08991104,5,0.0,14
03002139,5,0.0,14
04891741,5,0.0,14
07923136,5,0.0,14
03002053,5,0.0,14
06891130,5,0.0,14
07002535,5,0.0,14
08891242,5,0.0,14
34588560,5,0.0,14
08891824,5,0.0,14
08991234,5,0.0,14
05002553,5,0.0,14
09891837,5,0.0,14
02991967,5,0.0,14
01002803,5,0.0,14
02945538,5,0.0,14
03991806,5,0.0,14
09991183,5,0.0,14
28605281,5,0.0,14
01991167,5,0.0,14
06991282,5,0.0,14
28332614,5,0.0,14
36683981,5,0.0,14
39341177,5,0.0,14
00891625,5,0.0,14
09002054,5,0.0,14
09002744,5,0.0,14
31026556,5,0.0,14
05991907,5,0.0,14
07111212,5,0.0,14
00055966,5,0.0,14
09002453,5,0.0,14
24670942,5,0.0,14
06845909,5,0.0,14
07891714,5,0.0,14
01111211,5,0.0,14
07111719,5,0.0,14
04002033,5,0.0,14
01991716,5,0.0,14
08991342,5,0.0,14
07002405,5,0.0,14
03891631,5,0.0,14
01002761,5,0.0,14
05991735,5,0.0,14
41630554,5,0.0,14
07991972,5,0.0,14
02891122,5,0.0,14
02991266,5,0.0,14
04002227,5,0.0,14
20884205,5,0.0,14
09002043,5,0.0,14
07002698,5,0.0,14
02991341,5,0.0,14
06002998,5,0.0,14
08111915,5,0.0,14
02002267,5,0.0,14
00991520,5,0.0,14
05002240,5,0.0,14
05002002,5,0.0,14
06935768,5,0.0,14
03991451,5,0.0,14
00991694,5,0.0,14
05002800,5,0.0,14
00891237,5,0.0,14
05891128,5,0.0,14
01991674,5,0.0,14
02002148,5,0.0,14
00991218,5,0.0,14
05991120,5,0.0,14
06002242,5,0.0,14
03991529,5,0.0,14
09002841,5,0.0,14
05002758,5,0.0,14
02991590,5,0.0,14
01991588,5,0.0,14
09002506,5,0.0,14
00991714,5,0.0,14
08991666,5,0.0,14
06002037,5,0.0,14
06991296,5,0.0,14
14793124,5,0.0,14
00845930,5,0.0,14
02991244,5,0.0,14
05002542,5,0.0,14
05991380,5,0.0,14
02991094,5,0.0,14
27535366,5,0.0,14
07002147,5,0.0,14
06002048,5,0.0,14
00002843,5,0.0,14
13183057,5,0.0,14
05991488,5,0.0,14
09002248,5,0.0,14
00991531,5,0.0,14
06991025,5,0.0,14
09991593,5,0.0,14
04002854,5,0.0,14
01002351,5,0.0,14
33209197,5,0.0,14
07991944,5,0.0,14
00002327,5,0.0,14
04845011,5,0.0,14
02991233,5,0.0,14
02002245,5,0.0,14
04021942,5,0.0,14
34753282,5,0.0,14
01991037,5,0.0,14
01991328,5,0.0,14
07991421,5,0.0,14
01002966,5,0.0,14
08991536,5,0.0,14
03002009,5,0.0,14
05945630,5,0.0,14
01945622,5,0.0,14
10824609,5,0.0,14
07945786,5,0.0,14
09991064,5,0.0,14
07772051,5,0.0,14
05891829,5,0.0,14
03891362,5,0.0,14
29670832,5,0.0,14
24955965,5,0.0,14
03891697,5,0.0,14
09991668,5,0.0,14
07002762,5,0.0,14
00002856,5,0.0,14
00891863,5,0.0,14
07891963,5,0.0,14
43380754,5,0.0,14
03002904,5,0.0,14
07002643,5,0.0,14
02991493,5,0.0,14
02991826,5,0.0,14
48290691,5,0.0,14
03991088,5,0.0,14
13463380,5,0.0,14
06002112,5,0.0,14
07991686,5,0.0,14
05055037,5,0.0,14
49131788,5,0.0,14
02002483,5,0.0,14
05991033,5,0.0,14
06991091,5,0.0,14
25862991,5,0.0,14
44330097,5,0.0,14
40852781,5,0.0,14
46342657,5,0.0,14
47852826,5,0.0,14
05991508,5,0.0,14
30977835,5,0.0,14
44872186,5,0.0,14
46872391,5,0.0,14
07002222,5,0.0,14
06991285,5,0.0,14
03891836,5,0.0,14
00002241,5,0.0,14
45362213,5,0.0,14
08045516,5,0.0,14
41823286,5,0.0,14
48433827,5,0.0,14
40433738,5,0.0,14
40952863,5,0.0,14
22816589,5,0.0,14
21916094,5,0.0,14
28816083,5,0.0,14
24965257,5,0.0,14
27816685,5,0.0,14
39815131,5,0.0,14
09991549,5,0.0,14
03923139,5,0.0,14
25593378,5,0.0,14
32708515,5,0.0,14
32005447,5,0.0,14
05891851,5,0.0,14
38423643,5,0.0,14
29670411,5,0.0,14
08002526,5,0.0,14
25360552,5,0.0,14
02991449,5,0.0,14
31528961,5,0.0,14
49802716,5,0.0,14
37016684,5,0.0,14
42892300,5,0.0,14
46633846,5,0.0,14
38645411,5,0.0,14
44530615,5,0.0,14
04991647,5,0.0,14
01440202,5,0.0,14
06991845,5,0.0,14
08991007,5,0.0,14
41201553,6,0.0,14
09991646,6,0.0,14
24440446,6,0.0,14
00991888,6,0.0,14
29991426,6,0.0,14
25865503,6,0.0,14
02891025,6,0.0,14
00891722,6,0.0,14
08891317,6,0.0,14
35120521,6,0.0,14
36454393,6,0.0,14
14324732,6,0.0,14
15963679,6,0.0,14
05991940,6,0.0,14
29865306,6,0.0,14
04891525,6,0.0,14
22941506,6,0.0,14
08991472,6,0.0,14
07002449,6,0.0,14
01845641,6,0.0,14
03891254,6,0.0,14
27091924,6,0.0,14
22326083,6,0.0,14
05891225,6,0.0,14
01891925,6,0.0,14
08145559,6,0.0,14
06991014,6,0.0,14
00991734,6,0.0,14
01102310,6,0.0,14
06991435,6,0.0,14
07991534,6,0.0,14
04891331,6,0.0,14
01891444,6,0.0,14
01002589,6,0.0,14
02002375,6,0.0,14
01945673,6,0.0,14
02002774,6,0.0,14
06002167,6,0.0,14
27316077,6,0.0,14
38267947,6,0.0,14
01002113,6,0.0,14
04991098,6,0.0,14
00002100,6,0.0,14
07991099,6,0.0,14
08002601,6,0.0,14
05991336,6,0.0,14
00991108,6,0.0,14
00002153,6,0.0,14
04945930,6,0.0,14
03002161,6,0.0,14
19083820,6,0.0,14
07821205,6,0.0,14
02923062,6,0.0,14
05891926,6,0.0,14
06945147,6,0.0,14
06002965,6,0.0,14
05145412,6,0.0,14
11424621,6,0.0,14
05002110,6,0.0,14
04891137,6,0.0,14
00945287,6,0.0,14
07991911,6,0.0,14
00891248,6,0.0,14
06891626,6,0.0,14
07891273,6,0.0,14
00002735,6,0.0,14
04991087,6,0.0,14
04772843,6,0.0,14
00891429,6,0.0,14
05002660,6,0.0,14
01991297,6,0.0,14
04991583,6,0.0,14
08991796,6,0.0,14
09002356,6,0.0,14
08002407,6,0.0,14
09991366,6,0.0,14
23001183,6,0.0,14
32583108,6,0.0,14
07002912,6,0.0,14
39185247,6,0.0,14
06002264,6,0.0,14
06002954,6,0.0,14
05454829,6,0.0,14
06002253,6,0.0,14
07002654,6,0.0,14
09845344,6,0.0,14
09903282,6,0.0,14
05991596,6,0.0,14
00002953,6,0.0,14
08991104,6,0.0,14
03002139,6,0.0,14
04891741,6,0.0,14
07923136,6,0.0,14
03002053,6,0.0,14
06891130,6,0.0,14
07002535,6,0.0,14
08891242,6,0.0,14
34588560,6,0.0,14
08891824,6,0.0,14
08991234,6,0.0,14
05002553,6,0.0,14
09891837,6,0.0,14
02991967,6,0.0,14
01002803,6,0.0,14
02945538,6,0.0,14
03991806,6,0.0,14
09991183,6,0.0,14
28605281,6,0.0,14
01991167,6,0.0,14
06991282,6,0.0,14
28332614,6,0.0,14
36683981,6,0.0,14
39341177,6,0.0,14
00891625,6,0.0,14
09002054,6,0.0,14
09002744,6,0.0,14
31026556,6,0.0,14
05991907,6,0.0,14
07111212,6,0.0,14
00055966,6,0.0,14
09002453,6,0.0,14
24670942,6,0.0,14
06845909,6,0.0,14
07891714,6,0.0,14
01111211,6,0.0,14
07111719,6,0.0,14
